Filename,Type,Camera ID,Timestamp,Person Detected,Person Count,Highest Confidence,Detection Time (ms)
snapshot_cam1_2025-07-21T17-18-29-834Z.jpg,snapshot,cam1,2025:07:21T17:18:29,false,0,0,317
snapshot_cam1_2025-07-21T17-22-59-844Z.jpg,snapshot,cam1,2025:07:21T17:22:59,false,0,0,132
snapshot_cam1_2025-07-21T17-26-59-859Z.jpg,snapshot,cam1,2025:07:21T17:26:59,false,0,0,187
snapshot_cam1_2025-07-21T17-34-59-887Z.jpg,snapshot,cam1,2025:07:21T17:34:59,false,0,0,145
snapshot_cam1_2025-07-21T17-52-29-928Z.jpg,snapshot,cam1,2025:07:21T17:52:29,false,0,0,228
snapshot_cam1_2025-07-22T02-16-01-086Z.jpg,snapshot,cam1,2025:07:22T02:16:01,true,1,56,371
snapshot_cam1_2025-07-22T02-19-00-078Z.jpg,snapshot,cam1,2025:07:22T02:19:00,false,0,0,291
snapshot_cam2_2025-07-05T15-58-04-530Z.jpg,snapshot,cam2,2025:07:05T15:58:04,false,0,0,135
snapshot_cam2_2025-07-05T16-07-35-152Z.jpg,snapshot,cam2,2025:07:05T16:07:35,false,0,0,244
snapshot_cam2_2025-07-05T16-10-14-609Z.jpg,snapshot,cam2,2025:07:05T16:10:14,false,0,0,334
snapshot_cam2_2025-07-05T16-19-44-723Z.jpg,snapshot,cam2,2025:07:05T16:19:44,false,0,0,206
snapshot_cam2_2025-07-05T16-20-14-725Z.jpg,snapshot,cam2,2025:07:05T16:20:14,false,0,0,157
snapshot_cam2_2025-07-05T16-25-44-752Z.jpg,snapshot,cam2,2025:07:05T16:25:44,false,0,0,116
snapshot_cam2_2025-07-05T16-28-17-855Z.jpg,snapshot,cam2,2025:07:05T16:28:17,false,0,0,248
snapshot_cam2_2025-07-05T16-28-28-171Z.jpg,snapshot,cam2,2025:07:05T16:28:28,false,0,0,226
snapshot_cam2_2025-07-05T16-28-44-752Z.jpg,snapshot,cam2,2025:07:05T16:28:44,false,0,0,290
snapshot_cam2_2025-07-05T16-37-11-229Z.jpg,snapshot,cam2,2025:07:05T16:37:11,false,0,0,137
snapshot_cam2_2025-07-05T16-37-21-294Z.jpg,snapshot,cam2,2025:07:05T16:37:21,false,0,0,208
snapshot_cam2_2025-07-05T16-38-44-832Z.jpg,snapshot,cam2,2025:07:05T16:38:44,false,0,0,443
snapshot_cam2_2025-07-05T16-48-44-864Z.jpg,snapshot,cam2,2025:07:05T16:48:44,false,0,0,290
snapshot_cam2_2025-07-08T10-40-36-932Z.jpg,snapshot,cam2,2025:07:08T10:40:36,false,0,0,128
snapshot_cam2_2025-07-08T10-40-46-989Z.jpg,snapshot,cam2,2025:07:08T10:40:46,false,0,0,160
snapshot_cam2_2025-07-08T10-41-15-567Z.jpg,snapshot,cam2,2025:07:08T10:41:15,false,0,0,154
snapshot_cam2_2025-07-08T10-41-25-671Z.jpg,snapshot,cam2,2025:07:08T10:41:25,false,0,0,174
snapshot_cam2_2025-07-10T18-34-45-567Z.jpg,snapshot,cam2,2025:07:10T18:34:45,false,0,0,565
snapshot_cam2_2025-07-10T18-41-45-588Z.jpg,snapshot,cam2,2025:07:10T18:41:45,false,0,0,278
snapshot_cam2_2025-07-10T18-42-15-589Z.jpg,snapshot,cam2,2025:07:10T18:42:15,false,0,0,152
snapshot_cam2_2025-07-10T19-07-05-913Z.jpg,snapshot,cam2,2025:07:10T19:07:05,false,0,0,380
snapshot_cam2_2025-07-10T19-13-53-341Z.jpg,snapshot,cam2,2025:07:10T19:13:53,false,0,0,175
snapshot_cam2_2025-07-10T23-30-10-056Z.jpg,snapshot,cam2,2025:07:10T23:30:10,false,0,0,143
snapshot_cam2_2025-07-10T23-30-20-419Z.jpg,snapshot,cam2,2025:07:10T23:30:20,false,0,0,108
snapshot_cam2_2025-07-11T02-14-58-359Z.jpg,snapshot,cam2,2025:07:11T02:14:58,false,0,0,109
snapshot_cam2_2025-07-11T02-15-08-586Z.jpg,snapshot,cam2,2025:07:11T02:15:08,false,0,0,123
snapshot_cam2_2025-07-11T02-15-18-993Z.jpg,snapshot,cam2,2025:07:11T02:15:18,false,0,0,546
snapshot_cam2_2025-07-11T02-15-39-125Z.jpg,snapshot,cam2,2025:07:11T02:15:39,false,0,0,182
snapshot_cam2_2025-07-11T02-16-52-127Z.jpg,snapshot,cam2,2025:07:11T02:16:52,false,0,0,203
snapshot_cam2_2025-07-11T02-18-09-240Z.jpg,snapshot,cam2,2025:07:11T02:18:09,false,0,0,542
snapshot_cam2_2025-07-11T09-40-48-261Z.jpg,snapshot,cam2,2025:07:11T09:40:48,false,0,0,262
snapshot_cam2_2025-07-11T09-40-58-278Z.jpg,snapshot,cam2,2025:07:11T09:40:58,false,0,0,183
snapshot_cam2_2025-07-11T09-43-13-752Z.jpg,snapshot,cam2,2025:07:11T09:43:13,true,1,81,119
snapshot_cam2_2025-07-11T09-43-23-772Z.jpg,snapshot,cam2,2025:07:11T09:43:23,false,0,0,524
snapshot_cam2_2025-07-11T09-43-33-810Z.jpg,snapshot,cam2,2025:07:11T09:43:33,true,1,62,353
snapshot_cam2_2025-07-11T09-43-43-861Z.jpg,snapshot,cam2,2025:07:11T09:43:43,false,0,0,244
snapshot_cam2_2025-07-11T09-44-15-475Z.jpg,snapshot,cam2,2025:07:11T09:44:15,false,0,0,272
snapshot_cam2_2025-07-11T09-44-25-503Z.jpg,snapshot,cam2,2025:07:11T09:44:25,false,0,0,379
snapshot_cam2_2025-07-11T09-44-52-554Z.jpg,snapshot,cam2,2025:07:11T09:44:52,false,0,0,387
